8,12,2023,11,29,30,20.00,0.00,33.00,0.00,360.00,3.11,21.00
8,12,2023,11,29,40,20.00,0.00,33.00,4.89,360.00,3.11,21.00
8,12,2023,11,29,50,20.00,0.00,33.00,4.89,360.00,3.08,21.00
8,12,2023,11,30,0,20.00,0.00,33.00,4.89,360.00,3.11,21.00
8,12,2023,11,30,10,20.00,0.00,33.00,4.89,360.00,3.13,21.00
8,12,2023,11,30,20,20.00,0.00,33.00,9.78,360.00,3.13,21.00
8,12,2023,11,30,30,20.00,0.00,33.00,9.78,360.00,3.16,21.00
8,12,2023,11,30,40,20.00,0.00,33.00,4.89,360.00,3.13,21.00
8,12,2023,11,30,50,20.00,0.00,33.00,4.89,360.00,3.13,21.00
8,12,2023,11,31,0,20.00,0.00,33.00,4.89,360.00,3.13,21.00
8,12,2023,11,31,10,20.00,0.00,33.00,9.78,360.00,3.13,21.00
8,12,2023,11,31,20,20.00,0.00,33.00,9.78,360.00,3.03,21.00
8,12,2023,11,31,30,20.00,0.00,33.00,4.89,360.00,3.06,21.00
8,12,2023,11,31,40,20.00,0.00,33.00,14.66,360.00,3.08,21.00
8,12,2023,11,31,50,20.00,0.00,33.00,9.78,360.00,3.01,21.00
8,12,2023,11,32,0,20.00,0.00,33.00,4.89,360.00,3.03,21.00
8,12,2023,11,32,10,20.00,0.00,33.00,4.89,360.00,3.03,21.00
8,12,2023,11,32,20,20.00,0.00,33.00,4.89,360.00,3.01,21.00
8,12,2023,11,32,30,20.00,0.00,33.00,9.78,360.00,3.18,21.00
8,12,2023,11,32,40,20.00,0.00,33.00,0.00,360.00,3.06,21.00
8,12,2023,11,32,50,20.00,0.00,33.00,4.89,360.00,3.21,21.00
8,12,2023,11,33,0,20.00,0.00,33.00,9.78,360.00,3.24,21.00
8,12,2023,11,33,10,20.00,0.00,33.00,9.78,360.00,3.24,21.00
8,12,2023,11,33,20,20.00,0.00,33.00,9.78,360.00,3.18,21.00
8,12,2023,11,33,30,20.00,0.00,33.00,0.00,360.00,3.13,21.00
8,12,2023,11,33,40,20.00,0.00,33.00,4.89,360.00,3.13,21.00
8,12,2023,11,33,50,20.00,0.00,33.00,4.89,360.00,2.98,21.00
8,12,2023,11,34,0,20.00,0.00,33.00,4.89,360.00,3.37,21.00
8,12,2023,11,34,10,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,34,20,20.00,0.00,33.00,9.78,360.00,3.31,21.00
8,12,2023,11,34,30,20.00,0.00,33.00,4.89,360.00,3.34,21.00
8,12,2023,11,34,40,20.00,0.00,33.00,9.78,360.00,3.34,21.00
8,12,2023,11,34,50,20.00,0.00,33.00,9.78,360.00,3.29,21.00
8,12,2023,11,35,0,20.00,0.00,33.00,9.78,360.00,3.26,21.00
8,12,2023,11,35,10,20.00,0.00,33.00,19.55,360.00,3.24,21.00
8,12,2023,11,35,20,20.00,0.00,33.00,0.00,360.00,3.26,21.00
8,12,2023,11,35,30,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,35,40,20.00,0.00,33.00,4.89,360.00,3.31,21.00
8,12,2023,11,35,50,20.00,0.00,33.00,14.66,360.00,3.29,21.00
8,12,2023,11,36,0,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,36,10,20.00,0.00,33.00,9.78,360.00,3.34,21.00
8,12,2023,11,36,20,20.00,0.00,33.00,4.89,360.00,3.31,21.00
8,12,2023,11,36,30,20.00,0.00,33.00,9.78,360.00,3.37,21.00
8,12,2023,11,36,40,20.00,0.00,33.00,9.78,360.00,3.31,21.00
8,12,2023,11,36,50,20.00,0.00,33.00,9.78,360.00,3.26,21.00
8,12,2023,11,37,0,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,37,10,20.00,0.00,33.00,0.00,360.00,3.31,21.00
8,12,2023,11,37,20,20.00,0.00,33.00,9.78,360.00,3.31,21.00
8,12,2023,11,37,30,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,37,40,20.00,0.00,33.00,4.89,360.00,3.34,21.00
8,12,2023,11,37,50,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,38,0,20.00,0.00,33.00,9.78,360.00,3.29,21.00
8,12,2023,11,38,10,20.00,0.00,33.00,4.89,360.00,3.39,21.00
8,12,2023,11,38,20,20.00,0.00,33.00,4.89,360.00,3.37,21.00
8,12,2023,11,38,30,20.00,0.00,33.00,4.89,360.00,3.31,21.00
8,12,2023,11,38,40,20.00,0.00,33.00,4.89,360.00,3.21,21.00
8,12,2023,11,38,50,20.00,0.00,33.00,9.78,360.00,3.42,21.00
8,12,2023,11,39,0,20.00,0.00,33.00,4.89,360.00,3.39,21.00
8,12,2023,11,39,10,20.00,0.00,33.00,4.89,360.00,3.37,21.00
8,12,2023,11,39,20,20.00,0.00,33.00,4.89,360.00,3.34,21.00
8,12,2023,11,39,30,20.00,0.00,33.00,4.89,360.00,3.47,21.00
8,12,2023,11,39,40,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,39,50,20.00,0.00,33.00,9.78,360.00,3.24,21.00
8,12,2023,11,40,0,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,40,10,20.00,0.00,33.00,9.78,360.00,3.29,21.00
8,12,2023,11,40,20,20.00,0.00,33.00,9.78,360.00,3.34,21.00
8,12,2023,11,40,30,20.00,0.00,33.00,9.78,360.00,3.34,21.00
8,12,2023,11,40,40,20.00,0.00,33.00,4.89,360.00,3.34,21.00
8,12,2023,11,40,50,20.00,0.00,33.00,14.66,360.00,3.31,21.00
8,12,2023,11,41,0,20.00,0.00,33.00,9.78,360.00,3.29,21.00
8,12,2023,11,41,10,20.00,0.00,33.00,0.00,360.00,3.29,21.00
8,12,2023,11,41,20,20.00,0.00,33.00,4.89,360.00,3.29,21.00
8,12,2023,11,41,30,20.00,0.00,33.00,4.89,360.00,3.26,21.00
8,12,2023,11,41,40,20.00,0.00,33.00,4.89,360.00,3.31,21.00
8,12,2023,11,41,50,20.00,0.00,33.00,4.89,360.00,3.24,21.00
8,12,2023,11,42,0,20.00,0.00,33.00,9.78,360.00,3.24,21.00
8,12,2023,11,42,10,20.00,0.00,33.00,0.00,360.00,3.21,21.00
8,12,2023,11,42,20,20.00,0.00,33.00,9.78,360.00,3.18,21.00
